tree,site,country,type,month,cases,nonrecombinant
RAxML_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,3,11.52481634,yes
RAxML_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,4,10.59389894,yes
RAxML_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,5,9.888899843,yes
RAxML_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,6,7.074404232,yes
RAxML_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,7,7.074404232,yes
RAxML_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,8,5.476330408,yes
RAxML_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,9,4.778623903,yes
RAxML_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,10,6.46986203,yes
RAxML_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,11,7.220641458,yes
RAxML_RelTime_non_recombinant,Amsterdam,Netherlands,CoV2,12,10.23931195,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,1,15.09527655,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,2,17.05274777,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,3,10.56968902,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,4,8.403738109,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,5,4.190769688,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,6,3.294929051,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,7,2.625186975,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,8,1.676828025,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,9,2.420456891,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,10,3.954457008,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,11,12.95011969,yes
RAxML_RelTime_non_recombinant,Sor Trondelag,Norway,CoV2,12,17.76580123,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,1,18.6886764,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,2,8.533710181,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,3,6.65687913,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,4,4.444838958,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,5,2.460128926,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,6,2.956306434,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,7,2.956306434,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,8,3.204395188,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,9,2.956306434,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,10,14.40480582,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,11,18.68955939,yes
RAxML_RelTime_non_recombinant,New York,USA,CoV2,12,14.04808671,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,1,17.42341638,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,2,17.82714564,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,3,15.62431136,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,4,9.626391726,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,5,6.20295021,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,6,4.166270442,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,7,4.166270442,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,8,0.966128506,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,9,1.14581974,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,10,2.116434372,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,11,5.952375857,yes
RAxML_RelTime_non_recombinant,Stockholm,Sweden,CoV2,12,17.60208951,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,1,13.7404277,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,2,9.583434726,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,3,5.430064736,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,4,5.516985225,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,5,3.560529735,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,6,2.86680097,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,7,2.86680097,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,8,1.89398777,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,9,1.994139383,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,10,6.711611766,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,11,18.85703767,yes
RAxML_RelTime_non_recombinant,South Korea,South Korea,CoV2,12,27.94649789,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,12,5.951763549,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,2,5.126075813,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,3,13.19348732,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,4,19.55809474,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,5,15.65160314,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,6,10.25215163,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,7,10.25215163,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,8,4.945580827,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,9,4.066043891,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,10,4.066043891,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,11,4.478887759,yes
RAxML_RelTime_non_recombinant,Colorado,USA,CoV2,1,4.066043891,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,1,18.9046125,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,2,19.42774696,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,3,11.10637411,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,4,5.294182475,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,5,5.743932178,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,6,6.455967469,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,7,6.455967469,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,8,2.605016997,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,9,2.113654843,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,10,6.363409821,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,11,3.530239835,yes
RAxML_RelTime_non_recombinant,Gothenburg,Sweden,CoV2,12,15.70491771,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,1,17.04530535,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,2,23.15084845,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,3,17.49905746,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,4,8.103502256,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,5,5.443830541,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,6,2.064359613,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,7,2.064359613,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,8,2.663198089,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,9,1.867503107,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,10,4.25626395,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,11,7.433298107,yes
RAxML_RelTime_non_recombinant,Yamagata,Japan,CoV2,12,5.860978852,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,1,17.04530535,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,2,23.15084845,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,3,17.49905746,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,4,8.103502256,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,5,5.443830541,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,6,2.064359613,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,7,2.064359613,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,8,2.663198089,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,9,1.867503107,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,10,4.25626395,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,11,7.433298107,yes
RAxML_RelTime_non_recombinant,Nakhon Si Thammarat,Thailand,CoV2,12,5.860978852,yes
RAxML_TreeTime,Beijing,China,CoV2,1,4.162185905,no
RAxML_TreeTime,Beijing,China,CoV2,2,6.099041985,no
RAxML_TreeTime,Beijing,China,CoV2,3,8.494471198,no
RAxML_TreeTime,Beijing,China,CoV2,4,9.331628104,no
RAxML_TreeTime,Beijing,China,CoV2,5,8.015385356,no
RAxML_TreeTime,Beijing,China,CoV2,6,14.56494201,no
RAxML_TreeTime,Beijing,China,CoV2,7,9.131202183,no
RAxML_TreeTime,Beijing,China,CoV2,8,4.886964718,no
RAxML_TreeTime,Beijing,China,CoV2,9,11.12313914,no
RAxML_TreeTime,Beijing,China,CoV2,10,11.75356629,no
RAxML_TreeTime,Beijing,China,CoV2,11,6.913777403,no
RAxML_TreeTime,Beijing,China,CoV2,12,5.523695704,no
RAxML_TreeTime,Tampere,Finland,CoV2,1,11.94498159,no
RAxML_TreeTime,Tampere,Finland,CoV2,2,24.33663503,no
RAxML_TreeTime,Tampere,Finland,CoV2,3,12.69350767,no
RAxML_TreeTime,Tampere,Finland,CoV2,4,8.440661661,no
RAxML_TreeTime,Tampere,Finland,CoV2,5,5.228623386,no
RAxML_TreeTime,Tampere,Finland,CoV2,6,5.228623386,no
RAxML_TreeTime,Tampere,Finland,CoV2,7,4.040490496,no
RAxML_TreeTime,Tampere,Finland,CoV2,8,4.040490496,no
RAxML_TreeTime,Tampere,Finland,CoV2,9,5.228623386,no
RAxML_TreeTime,Tampere,Finland,CoV2,10,4.040490496,no
RAxML_TreeTime,Tampere,Finland,CoV2,11,5.228623386,no
RAxML_TreeTime,Tampere,Finland,CoV2,12,9.548249012,no
RAxML_TreeTime,Guangzhou,China,CoV2,1,15.05377843,no
RAxML_TreeTime,Guangzhou,China,CoV2,2,16.98466835,no
RAxML_TreeTime,Guangzhou,China,CoV2,3,10.69485716,no
RAxML_TreeTime,Guangzhou,China,CoV2,4,8.527673326,no
RAxML_TreeTime,Guangzhou,China,CoV2,5,4.225218045,no
RAxML_TreeTime,Guangzhou,China,CoV2,6,3.335726914,no
RAxML_TreeTime,Guangzhou,China,CoV2,7,2.639955149,no
RAxML_TreeTime,Guangzhou,China,CoV2,8,1.689417469,no
RAxML_TreeTime,Guangzhou,China,CoV2,9,2.420201914,no
RAxML_TreeTime,Guangzhou,China,CoV2,10,3.939570135,no
RAxML_TreeTime,Guangzhou,China,CoV2,11,12.85061601,no
RAxML_TreeTime,Guangzhou,China,CoV2,12,17.63831709,no
RAxML_TreeTime,Hong Kong,China,CoV2,1,9.603153065,no
RAxML_TreeTime,Hong Kong,China,CoV2,2,6.092804578,no
RAxML_TreeTime,Hong Kong,China,CoV2,3,5.846303453,no
RAxML_TreeTime,Hong Kong,China,CoV2,4,6.092804578,no
RAxML_TreeTime,Hong Kong,China,CoV2,5,4.786910054,no
RAxML_TreeTime,Hong Kong,China,CoV2,6,5.635497415,no
RAxML_TreeTime,Hong Kong,China,CoV2,7,6.193194733,no
RAxML_TreeTime,Hong Kong,China,CoV2,8,5.73588757,no
RAxML_TreeTime,Hong Kong,China,CoV2,9,9.005431114,no
RAxML_TreeTime,Hong Kong,China,CoV2,10,8.266926662,no
RAxML_TreeTime,Hong Kong,China,CoV2,11,14.6658972,no
RAxML_TreeTime,Hong Kong,China,CoV2,12,18.07518958,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,1,14.64936199,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,2,19.1402657,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,3,8.564476879,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,4,5.505088448,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,5,8.32562492,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,6,5.961033704,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,7,2.110174759,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,8,5.088498082,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,9,7.077876406,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,10,8.000558774,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,11,8.333654017,no
RAxML_TreeTime,Sarlahi,Nepal,CoV2,12,7.243386315,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,1,10.35382706,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,2,11.78837197,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,3,11.52104207,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,4,10.59856746,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,5,9.843035337,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,6,7.040347973,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,7,7.040347973,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,8,5.457952686,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,9,4.767714926,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,10,6.491852165,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,11,7.291313996,no
RAxML_TreeTime,Amsterdam,Netherlands,CoV2,12,10.2458712,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,1,15.05377843,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,2,16.98466835,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,3,10.69485716,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,4,8.527673326,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,5,4.225218045,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,6,3.335726914,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,7,2.639955149,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,8,1.689417469,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,9,2.420201914,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,10,3.939570135,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,11,12.85061601,no
RAxML_TreeTime,Sor Trondelag,Norway,CoV2,12,17.63831709,no
RAxML_TreeTime,New York,USA,CoV2,1,18.66710508,no
RAxML_TreeTime,New York,USA,CoV2,2,8.586661878,no
RAxML_TreeTime,New York,USA,CoV2,3,6.638346695,no
RAxML_TreeTime,New York,USA,CoV2,4,4.407094755,no
RAxML_TreeTime,New York,USA,CoV2,5,2.461477507,no
RAxML_TreeTime,New York,USA,CoV2,6,2.956532878,no
RAxML_TreeTime,New York,USA,CoV2,7,2.956532878,no
RAxML_TreeTime,New York,USA,CoV2,8,3.186758446,no
RAxML_TreeTime,New York,USA,CoV2,9,2.956532878,no
RAxML_TreeTime,New York,USA,CoV2,10,14.54133741,no
RAxML_TreeTime,New York,USA,CoV2,11,18.66493306,no
RAxML_TreeTime,New York,USA,CoV2,12,13.97668653,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,1,17.23207682,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,2,18.01505085,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,3,15.95057276,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,4,9.819735406,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,5,6.275610653,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,6,4.155814931,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,7,4.155814931,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,8,0.978279636,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,9,1.125248137,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,10,2.108979872,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,11,5.825343761,no
RAxML_TreeTime,Stockholm,Sweden,CoV2,12,17.18779867,no
RAxML_TreeTime,South Korea,South Korea,CoV2,1,13.81987314,no
RAxML_TreeTime,South Korea,South Korea,CoV2,2,9.838972189,no
RAxML_TreeTime,South Korea,South Korea,CoV2,3,5.56151891,no
RAxML_TreeTime,South Korea,South Korea,CoV2,4,5.606094784,no
RAxML_TreeTime,South Korea,South Korea,CoV2,5,3.561821374,no
RAxML_TreeTime,South Korea,South Korea,CoV2,6,2.888011611,no
RAxML_TreeTime,South Korea,South Korea,CoV2,7,2.888011611,no
RAxML_TreeTime,South Korea,South Korea,CoV2,8,1.862625433,no
RAxML_TreeTime,South Korea,South Korea,CoV2,9,1.997386824,no
RAxML_TreeTime,South Korea,South Korea,CoV2,10,6.692883108,no
RAxML_TreeTime,South Korea,South Korea,CoV2,11,18.63019939,no
RAxML_TreeTime,South Korea,South Korea,CoV2,12,27.63456938,no
RAxML_TreeTime,Colorado,USA,CoV2,12,5.936710275,no
RAxML_TreeTime,Colorado,USA,CoV2,2,5.104419343,no
RAxML_TreeTime,Colorado,USA,CoV2,3,13.18323278,no
RAxML_TreeTime,Colorado,USA,CoV2,4,19.53608852,no
RAxML_TreeTime,Colorado,USA,CoV2,5,15.75515637,no
RAxML_TreeTime,Colorado,USA,CoV2,6,10.20883869,no
RAxML_TreeTime,Colorado,USA,CoV2,7,10.20883869,no
RAxML_TreeTime,Colorado,USA,CoV2,8,4.950997844,no
RAxML_TreeTime,Colorado,USA,CoV2,9,4.04254948,no
RAxML_TreeTime,Colorado,USA,CoV2,10,4.04254948,no
RAxML_TreeTime,Colorado,USA,CoV2,11,4.458694946,no
RAxML_TreeTime,Colorado,USA,CoV2,1,4.04254948,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,1,18.32662518,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,2,19.92986784,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,3,11.67249329,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,4,5.532883859,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,5,6.209463542,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,6,6.743267374,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,7,6.743267374,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,8,2.584962936,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,9,2.060876668,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,10,5.936697027,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,11,3.352816787,no
RAxML_TreeTime,Gothenburg,Sweden,CoV2,12,14.76117842,no
RAxML_TreeTime,Yamagata,Japan,CoV2,1,16.90692489,no
RAxML_TreeTime,Yamagata,Japan,CoV2,2,22.96617688,no
RAxML_TreeTime,Yamagata,Japan,CoV2,3,17.60080719,no
RAxML_TreeTime,Yamagata,Japan,CoV2,4,8.243713456,no
RAxML_TreeTime,Yamagata,Japan,CoV2,5,5.495549732,no
RAxML_TreeTime,Yamagata,Japan,CoV2,6,2.078080917,no
RAxML_TreeTime,Yamagata,Japan,CoV2,7,2.078080917,no
RAxML_TreeTime,Yamagata,Japan,CoV2,8,2.653477439,no
RAxML_TreeTime,Yamagata,Japan,CoV2,9,1.899003361,no
RAxML_TreeTime,Yamagata,Japan,CoV2,10,4.260027442,no
RAxML_TreeTime,Yamagata,Japan,CoV2,11,7.44137485,no
RAxML_TreeTime,Yamagata,Japan,CoV2,12,5.887004186,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,1,16.90692489,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,2,22.96617688,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,3,17.60080719,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,4,8.243713456,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,5,5.495549732,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,6,2.078080917,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,7,2.078080917,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,8,2.653477439,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,9,1.899003361,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,10,4.260027442,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,11,7.44137485,no
RAxML_TreeTime,Nakhon Si Thammarat,Thailand,CoV2,12,5.887004186,no
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,1,1.621361212,yes
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,2,3.230865327,yes
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,3,11.27989121,yes
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,4,4.857983327,yes
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,5,9.67008603,yes
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,6,35.42521245,yes
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,7,9.671842421,yes
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,8,3.229524503,yes
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,9,8.072252457,yes
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,10,6.472547986,yes
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,11,4.846957364,yes
RAxML_TreeTime_non_recombinant,Beijing,China,CoV2,12,1.621475718,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,1,12.00345609,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,2,4.057765513,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,3,4.017294225,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,4,15.98109959,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,5,7.992346966,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,6,7.992346966,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,7,4.00003013,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,8,4.00003013,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,9,7.992346966,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,10,4.00003013,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,11,7.992346966,yes
RAxML_TreeTime_non_recombinant,Tampere,Finland,CoV2,12,19.97090633,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,1,22.09973424,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,2,6.219241724,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,3,6.213401898,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,4,6.209045417,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,5,6.191788362,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,6,1.776413659,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,7,2.655539471,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,8,0.888122614,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,9,1.772115102,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,10,5.305875402,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,11,15.03425976,yes
RAxML_TreeTime_non_recombinant,Guangzhou,China,CoV2,12,25.63446234,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,1,13.83297199,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,2,1.553529392,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,3,4.622715696,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,4,1.553529392,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,5,1.547093531,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,6,1.553200647,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,7,1.550089335,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,8,1.549760591,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,9,3.091258675,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,10,7.693284395,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,11,23.04966413,yes
RAxML_TreeTime_non_recombinant,Hong Kong,China,CoV2,12,38.40290223,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,1,12.62133337,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,2,23.28476826,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,3,13.58017193,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,4,6.795609486,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,5,17.45189351,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,6,12.60299731,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,7,2.911385704,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,8,0.980761921,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,9,0.984999888,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,10,0.988851368,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,11,2.931469962,yes
RAxML_TreeTime_non_recombinant,Sarlahi,Nepal,CoV2,12,4.865757279,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,1,10.80039838,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,2,11.40025277,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,3,10.50198149,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,4,10.20112524,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,5,9.997931592,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,6,6.899272591,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,7,6.899272591,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,8,4.900313523,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,9,4.699202767,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,10,6.102048453,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,11,8.99904184,yes
RAxML_TreeTime_non_recombinant,Amsterdam,Netherlands,CoV2,12,10.30070317,yes
