study,author,year,site,country,latitude,longitude,virus.type,month,cases,hum,templow,temphigh,precip
30,Kumar,2017,Faridabad,India,28.402837,77.3085626,RSV,10,12,57,20,33,0.1
30,Kumar,2017,Faridabad,India,28.402837,77.3085626,CoV,11,3,57,14,28,0
30,Kumar,2017,Faridabad,India,28.402837,77.3085626,RSV,11,10,57,14,28,0
30,Kumar,2017,Faridabad,India,28.402837,77.3085626,CoV,12,7,68,9,22,0
30,Kumar,2017,Faridabad,India,28.402837,77.3085626,RSV,12,4,68,9,22,0
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,1,0,68,12.8,18.6,26
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,1,0,68,12.8,18.6,26
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,1,10,68,12.8,18.6,26
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,1,10,68,12.8,18.6,26
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,1,2,68,12.8,18.6,26
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,1,0,68,12.8,18.6,26
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,1,8,68,12.8,18.6,26
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,2,1,74,12.9,18.1,46
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,2,1,74,12.9,18.1,46
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,2,1,74,12.9,18.1,46
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,2,2,74,12.9,18.1,46
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,2,1,74,12.9,18.1,46
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,2,0,74,12.9,18.1,46
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,2,0,74,12.9,18.1,46
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,3,1,77,15.5,20.6,75
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,3,1,77,15.5,20.6,75
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,3,2,77,15.5,20.6,75
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,3,3,77,15.5,20.6,75
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,3,0,77,15.5,20.6,75
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,3,0,77,15.5,20.6,75
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,3,2,77,15.5,20.6,75
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,4,1,78,19.3,24.4,156
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,4,1,78,19.3,24.4,156
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,4,1,78,19.3,24.4,156
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,4,2,78,19.3,24.4,156
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,4,1,78,19.3,24.4,156
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,4,0,78,19.3,24.4,156
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,4,0,78,19.3,24.4,156
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,5,0,78,23,28.1,305
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,5,0,78,23,28.1,305
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,5,1,78,23,28.1,305
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,5,1,78,23,28.1,305
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,5,1,78,23,28.1,305
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,5,0,78,23,28.1,305
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,5,0,78,23,28.1,305
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,6,1,78,25.2,29.9,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,6,2,78,25.2,29.9,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,6,0,78,25.2,29.9,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,6,2,78,25.2,29.9,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,6,0,78,25.2,29.9,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,6,1,78,25.2,29.9,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,6,0,78,25.2,29.9,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,7,0,76,25.6,30.8,332
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,7,2,76,25.6,30.8,332
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,7,1,76,25.6,30.8,332
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,7,3,76,25.6,30.8,332
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,7,1,76,25.6,30.8,332
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,7,2,76,25.6,30.8,332
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,7,0,76,25.6,30.8,332
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,8,0,76,26.1,30.7,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,8,3,76,26.1,30.7,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,8,0,76,26.1,30.7,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,8,3,76,26.1,30.7,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,8,0,76,26.1,30.7,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,8,3,76,26.1,30.7,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,8,0,76,26.1,30.7,373
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,9,0,72,25.1,30.1,271
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,9,7,72,25.1,30.1,271
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,9,1,72,25.1,30.1,271
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,9,8,72,25.1,30.1,271
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,9,0,72,25.1,30.1,271
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,9,7,72,25.1,30.1,271
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,9,1,72,25.1,30.1,271
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,10,0,66,21.9,27.6,121
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,10,4,66,21.9,27.6,121
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,10,4,66,21.9,27.6,121
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,10,8,66,21.9,27.6,121
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,10,0,66,21.9,27.6,121
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,10,4,66,21.9,27.6,121
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,10,4,66,21.9,27.6,121
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,11,0,65,18,24,34
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,11,0,65,18,24,34
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,11,18,65,18,24,34
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,11,18,65,18,24,34
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,11,4,65,18,24,34
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,11,0,65,18,24,34
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,11,14,65,18,24,34
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,229E,12,0,64,14.3,20.3,27
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Alpha,12,0,64,14.3,20.3,27
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,Beta,12,27,64,14.3,20.3,27
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,CoV,12,27,64,14.3,20.3,27
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,HKU1,12,3,64,14.3,20.3,27
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,NL63,12,0,64,14.3,20.3,27
31,Lau,2006,Hong Kong,China,22.34921555,114.1857978,OC43,12,24,64,14.3,20.3,27
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,1,22,67,-7,2,5.4
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,1,133,67,-7,2,5.4
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,1,347,67,-7,2,5.4
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,2,8,64,-4,5,5.1
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,2,102,64,-4,5,5.1
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,2,201,64,-4,5,5.1
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,3,11,64,0,10,8.2
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,3,112,64,0,10,8.2
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,3,110,64,0,10,8.2
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,4,13,64,6,16,21.6
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,4,141,64,6,16,21.6
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,4,75,64,6,16,21.6
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,5,12,69,12,22,27.1
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,5,40,69,12,22,27.1
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,5,37,69,12,22,27.1
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,6,10,75,18,26,47.7
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,6,6,75,18,26,47.7
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,6,7,75,18,26,47.7
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,7,3,83,22,28,180.5
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,7,4,83,22,28,180.5
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,7,16,83,22,28,180.5
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,8,2,81,22,29,103.4
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,8,3,81,22,29,103.4
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,8,37,81,22,29,103.4
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,9,2,77,17,26,41.9
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,9,21,77,17,26,41.9
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,9,97,77,17,26,41.9
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,10,12,73,9,20,9.1
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,10,48,73,9,20,9.1
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,10,271,73,9,20,9.1
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,11,12,71,2,12,12.9
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,11,89,71,2,12,12.9
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,11,555,71,2,12,12.9
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,CoV,12,26,69,-4,4,3.8
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,IFV,12,56,69,-4,4,3.8
32,Lee,2017,Bundang-gu,South Korea,37.37523685,127.094092,RSV,12,477,69,-4,4,3.8
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,1,11,53,-11,1,0.6
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,1,41,53,-11,1,0.6
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,1,16,53,-11,1,0.6
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,2,13,50,-7,5,1.5
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,2,25,50,-7,5,1.5
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,2,19,50,-7,5,1.5
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,3,11,45,-1,11,4
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,3,20,45,-1,11,4
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,3,10,45,-1,11,4
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,4,11,42,5,18,6.7
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,4,9,42,5,18,6.7
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,4,12,42,5,18,6.7
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,5,5,47,10,23,21.5
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,5,7,47,10,23,21.5
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,5,15,47,10,23,21.5
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,6,7,52,14,26,28.3
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,6,3,52,14,26,28.3
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,6,3,52,14,26,28.3
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,7,14,58,16,28,45
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,7,3,58,16,28,45
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,7,1,58,16,28,45
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,8,17,61,15,27,37.8
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,8,5,61,15,27,37.8
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,8,5,61,15,27,37.8
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,9,6,64,11,22,28.2
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,9,5,64,11,22,28.2
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,9,2,64,11,22,28.2
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,10,6,64,4,16,13.1
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,10,7,64,4,16,13.1
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,10,6,64,4,16,13.1
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,11,4,59,-3,9,1
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,11,11,59,-3,9,1
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,11,10,59,-3,9,1
33,Li,2018,Gansu,China,38.0000001,101.9999999,CoV,12,12,57,-10,2,0.1
33,Li,2018,Gansu,China,38.0000001,101.9999999,IFV,12,35,57,-10,2,0.1
33,Li,2018,Gansu,China,38.0000001,101.9999999,RSV,12,23,57,-10,2,0.1
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,1,11,63,3,14,46.3
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,1,56,63,3,14,46.3
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,2,18,61,4,16,51.5
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,2,41,61,4,16,51.5
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,3,7,60,8,21,47.7
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,3,12,60,8,21,47.7
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,4,1,60,11,25,30
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,4,3,60,11,25,30
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,5,1,63,16,29,25.4
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,5,0,63,16,29,25.4
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,6,0,67,21,32,60.7
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,6,0,67,21,32,60.7
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,7,0,68,22,34,53.6
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,7,0,68,22,34,53.6
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,8,0,70,22,33,63.2
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,8,1,70,22,33,63.2
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,9,0,70,19,30,31.1
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,9,8,70,19,30,31.1
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,10,0,68,13,25,21.4
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,10,26,68,13,25,21.4
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,11,0,66,7,20,22
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,11,7,66,7,20,22
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,CoV,12,4,67,4,15,35
34,Litwin,2014,Augusta GA,USA,33.4709714,-81.9748429,RSV,12,24,67,4,15,35
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,1,18,44,-8,2,0.2
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,2,34,42,-5,6,0.8
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,3,18,41,1,12,2.5
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,4,2,44,8,21,6.8
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,5,0,50,14,27,12.5
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,6,1,61,19,30,39
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,7,1,74,22,31,90.3
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,8,1,75,21,30,73.1
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,9,1,69,15,26,29.6
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,10,0,60,8,19,7.6
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,11,13,54,0,10,2.2
35,Liu,2013,Beijing,China,39.906217,116.3912757,IFV,12,13,48,-6,3,0.4
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,1,5,64,3,19,5.6
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,2,5,60,6,22,35.5
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,3,8,54,10,25,33.8
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,4,1,52,13,28,27
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,5,0,60,17,29,82.5
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,6,0,69,20,30,177.6
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,7,2,79,21,29,300.5
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,8,9,81,20,29,264.3
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,9,2,78,19,29,175.8
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,10,2,71,14,27,41.6
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,11,0,68,9,23,2.7
40,Mathisen,2011,Kathmandu,Nepal,26.96881835,85.56383497,IFV,12,0,68,5,19,8
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,229E,1,0,44,4,9,8.1
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Alpha,1,44,44,4,9,8.1
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Beta,1,38,44,4,9,8.1
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,CoV,1,82,44,4,9,8.1
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,HKU1,1,25,44,4,9,8.1
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,NL63,1,44,44,4,9,8.1
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,OC43,1,13,44,4,9,8.1
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,229E,2,3,47,5,10,14.9
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Alpha,2,30,47,5,10,14.9
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Beta,2,62,47,5,10,14.9
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,CoV,2,92,47,5,10,14.9
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,HKU1,2,33,47,5,10,14.9
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,NL63,2,27,47,5,10,14.9
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,OC43,2,29,47,5,10,14.9
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,229E,3,18,54,7,13,41
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Alpha,3,32,54,7,13,41
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Beta,3,28,54,7,13,41
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,CoV,3,60,54,7,13,41
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,HKU1,3,20,54,7,13,41
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,NL63,3,14,54,7,13,41
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,OC43,3,8,54,7,13,41
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,229E,4,10,61,13,18,31.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Alpha,4,26,61,13,18,31.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Beta,4,5,61,13,18,31.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,CoV,4,31,61,13,18,31.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,HKU1,4,1,61,13,18,31.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,NL63,4,16,61,13,18,31.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,OC43,4,4,61,13,18,31.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,229E,5,4,68,17,22,42.6
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Alpha,5,10,68,17,22,42.6
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Beta,5,8,68,17,22,42.6
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,CoV,5,18,68,17,22,42.6
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,HKU1,5,1,68,17,22,42.6
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,NL63,5,6,68,17,22,42.6
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,OC43,5,7,68,17,22,42.6
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,229E,6,0,74,21,25,57.5
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Alpha,6,8,74,21,25,57.5
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Beta,6,1,74,21,25,57.5
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,CoV,6,9,74,21,25,57.5
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,HKU1,6,0,74,21,25,57.5
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,NL63,6,8,74,21,25,57.5
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,OC43,6,1,74,21,25,57.5
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,229E,7,0,76,24,28,36
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Alpha,7,3,76,24,28,36
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Beta,7,12,76,24,28,36
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,CoV,7,15,76,24,28,36
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,HKU1,7,7,76,24,28,36
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,NL63,7,3,76,24,28,36
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,OC43,7,5,76,24,28,36
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,229E,8,0,72,26,30,16.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Alpha,8,6,72,26,30,16.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Beta,8,4,72,26,30,16.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,CoV,8,10,72,26,30,16.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,HKU1,8,3,72,26,30,16.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,NL63,8,6,72,26,30,16.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,OC43,8,1,72,26,30,16.4
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,229E,9,2,71,23,27,57.2
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Alpha,9,2,71,23,27,57.2
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Beta,9,1,71,23,27,57.2
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,CoV,9,3,71,23,27,57.2
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,HKU1,9,0,71,23,27,57.2
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,NL63,9,0,71,23,27,57.2
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,OC43,9,1,71,23,27,57.2
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,229E,10,0,65,17,21,38.3
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Alpha,10,4,65,17,21,38.3
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Beta,10,10,65,17,21,38.3
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,CoV,10,14,65,17,21,38.3
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,HKU1,10,0,65,17,21,38.3
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,NL63,10,4,65,17,21,38.3
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,OC43,10,10,65,17,21,38.3
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,229E,11,2,57,12,16,15.9
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Alpha,11,9,57,12,16,15.9
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,Beta,11,17,57,12,16,15.9
41,Matoba,2015,Yamagata,Japan,38.2553393,140.3400205,CoV,11,26,57,12,16,15.9
